ID,Script Name,Description,Uniqueness Group,Icon,Min Rank,Max Rank,Goal,50+ Goal,Reward,Script Params,Single Run,Element,Specific Skylander,Unlocked Skylander,Unlocked Magic Item,Has Magic Item With Level,Using Bonus Element,Specific Magic Item,Is Magic Item Of Level,Shoot Enemy,Shoot Hat,Shoot Balloon,Shoot Destructible,Shoot Projectile,Shoot Sheep,Shoot Present,Is Hideout,Combo Coin Element
387,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,20,30,10,20,1,2+,X,,,,,,,,,,,,,,,,,
388,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,25,35,12,24,1,2+,X,,,,,,,,,,,,,,,,,
389,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,30,40,15,30,1,2+,X,,,,,,,,,,,,,,,,,
390,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,35,45,20,40,1,2+,X,,,,,,,,,,,,,,,,,
391,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,40,50,25,50,2,2+,X,,,,,,,,,,,,,,,,,
392,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,45,50,30,60,2,2+,X,,,,,,,,,,,,,,,,,
393,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,5,9,4,8,1,3+,X,,,,,,,,,,,,,,,,,
394,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,10,20,6,12,1,3+,X,,,,,,,,,,,,,,,,,
395,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,15,25,8,16,1,3+,X,,,,,,,,,,,,,,,,,
396,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,20,30,10,20,2,3+,X,,,,,,,,,,,,,,,,,
397,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,25,35,12,24,2,3+,X,,,,,,,,,,,,,,,,,
398,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,30,40,15,30,2,3+,X,,,,,,,,,,,,,,,,,
399,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,35,45,20,40,2,3+,X,,,,,,,,,,,,,,,,,
400,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,40,50,25,50,2,3+,X,,,,,,,,,,,,,,,,,
401,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,45,50,30,60,2,3+,X,,,,,,,,,,,,,,,,,
402,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,10,14,2,4,2,4+,X,,,,,,,,,,,,,,,,,
403,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,15,25,4,8,1,4+,X,,,,,,,,,,,,,,,,,
404,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,20,30,6,12,1,4+,X,,,,,,,,,,,,,,,,,
405,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,25,35,8,16,1,4+,X,,,,,,,,,,,,,,,,,
406,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,30,40,10,20,2,4+,X,,,,,,,,,,,,,,,,,
407,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,35,45,12,24,2,4+,X,,,,,,,,,,,,,,,,,
408,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,40,50,14,28,2,4+,X,,,,,,,,,,,,,,,,,
409,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,45,50,16,32,2,4+,X,,,,,,,,,,,,,,,,,
410,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,50,50,20,40,2,4+,X,,,,,,,,,,,,,,,,,
411,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,10,14,2,4,2,5+,X,,,,,,,,,,,,,,,,,
412,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,15,25,4,8,2,5+,X,,,,,,,,,,,,,,,,,
413,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,20,30,6,12,2,5+,X,,,,,,,,,,,,,,,,,
414,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,25,35,8,16,3,5+,X,,,,,,,,,,,,,,,,,
415,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,30,40,10,20,3,5+,X,,,,,,,,,,,,,,,,,
416,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,35,45,12,24,3,5+,X,,,,,,,,,,,,,,,,,
417,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,40,50,14,28,3,5+,X,,,,,,,,,,,,,,,,,
418,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,45,50,16,32,3,5+,X,,,,,,,,,,,,,,,,,
419,Combo,GOAL_GET_MIN_COMBOS_ONE_RUN,Combo,Combo,50,50,20,40,3,5+,X,,,,,,,,,,,,,,,,,
420,CollectCoins,GOAL_COLLECT_COINS,CollectCoin,Coins,0,5,200,2000,1,,,,,,,,,,,,,,,,,,,
421,CollectCoins,GOAL_COLLECT_COINS,CollectCoin,Coins,2,12,300,3000,1,,,,,,,,,,,,,,,,,,,
422,CollectCoins,GOAL_COLLECT_COINS,CollectCoin,Coins,4,14,500,5000,1,,,,,,,,,,,,,,,,,,,
423,CollectCoins,GOAL_COLLECT_COINS,CollectCoin,Coins,6,16,1000,10000,2,,,,,,,,,,,,,,,,,,,
424,CollectCoins,GOAL_COLLECT_COINS,CollectCoin,Coins,8,18,2000,20000,1,,,,,,,,,,,,,,,,,,,
425,CollectCoins,GOAL_COLLECT_COINS,CollectCoin,Coins,10,20,3000,25000,2,,,,,,,,,,,,,,,,,,,
426,CollectCoins,GOAL_COLLECT_COINS,CollectCoin,Coins,20,30,5000,30000,1,,,,,,,,,,,,,,,,,,,
427,CollectCoins,GOAL_COLLECT_COINS,CollectCoin,Coins,25,35,7500,40000,2,,,,,,,,,,,,,,,,,,,
428,CollectCoins,GOAL_COLLECT_COINS,CollectCoin,Coins,30,40,10000,50000,1,,,,,,,,,,,,,,,,,,,
429,CollectCoins,GOAL_COLLECT_COINS,CollectCoin,Coins,35,45,15000,75000,2,,,,,,,,,,,,,,,,,,,
430,CollectCoins,GOAL_COLLECT_COINS,CollectCoin,Coins,40,50,20000,100000,2,,,,,,,,,,,,,,,,,,,
431,CollectCoins,GOAL_COLLECT_COINS,CollectCoin,Coins,45,50,25000,150000,2,,,,,,,,,,,,,,,,,,,
432,CollectCoins,GOAL_COLLECT_COINS,CollectCoin,Coins,999,999,50000,200000,2,,,,,,,,,,,,,,,,,,,
433,CollectCoins,GOAL_COLLECT_COINS_ONE_RUN,CollectCoin,Coins,0,4,100,200,1,,X,,,,,,,,,,,,,,,,,
434,CollectCoins,GOAL_COLLECT_COINS_ONE_RUN,CollectCoin,Coins,3,12,200,400,1,,X,,,,,,,,,,,,,,,,,
435,CollectCoins,GOAL_COLLECT_COINS_ONE_RUN,CollectCoin,Coins,4,14,500,750,2,,X,,,,,,,,,,,,,,,,,
436,CollectCoins,GOAL_COLLECT_COINS_ONE_RUN,CollectCoin,Coins,6,16,750,1000,2,,X,,,,,,,,,,,,,,,,,
437,CollectCoins,GOAL_COLLECT_COINS_ONE_RUN,CollectCoin,Coins,8,18,1000,1500,2,,X,,,,,,,,,,,,,,,,,
438,CollectCoins,GOAL_COLLECT_COINS_ONE_RUN,CollectCoin,Coins,10,20,1500,2000,2,,X,,,,,,,,,,,,,,,,,
439,CollectCoins,GOAL_COLLECT_COINS_ONE_RUN,CollectCoin,Coins,20,30,2000,2500,2,,X,,,,,,,,,,,,,,,,,
440,CollectCoins,GOAL_COLLECT_COINS_ONE_RUN,CollectCoin,Coins,25,35,2500,3000,3,,X,,,,,,,,,,,,,,,,,
441,CollectCoins,GOAL_COLLECT_COINS_ONE_RUN,CollectCoin,Coins,30,40,3000,3500,2,,X,,,,,,,,,,,,,,,,,
442,CollectCoins,GOAL_COLLECT_COINS_ONE_RUN,CollectCoin,Coins,35,45,3500,4000,3,,X,,,,,,,,,,,,,,,,,
443,CollectCoins,GOAL_COLLECT_COINS_ONE_RUN,CollectCoin,Coins,40,50,4000,5000,2,,X,,,,,,,,,,,,,,,,,
444,CollectCoins,GOAL_COLLECT_COINS_ONE_RUN,CollectCoin,Coins,45,50,4500,6000,3,,X,,,,,,,,,,,,,,,,,
445,CollectCoins,GOAL_COLLECT_COINS_ONE_RUN,CollectCoin,Coins,999,50,5000,7000,3,,X,,,,,,,,,,,,,,,,,
446,Combo,GOAL_TAP_TROLLS,TapShootTroll,Trolls,0,4,15,150,1,1,,,,,,,,,,,,,,,,,,
447,Combo,GOAL_TAP_TROLLS,TapShootTroll,Trolls,5,15,20,200,1,1,,,,,,,,,,,,,,,,,,
448,Combo,GOAL_TAP_TROLLS,TapShootTroll,Trolls,10,20,25,250,1,1,,,,,,,,,,,,,,,,,,
449,Combo,GOAL_TAP_TROLLS,TapShootTroll,Trolls,15,25,50,300,1,1,,,,,,,,,,,,,,,,,,
450,Combo,GOAL_TAP_TROLLS,TapShootTroll,Trolls,20,30,75,400,1,1,,,,,,,,,,,,,,,,,,
451,Combo,GOAL_TAP_TROLLS,TapShootTroll,Trolls,25,35,100,500,1,1,,,,,,,,,,,,,,,,,,
452,Combo,GOAL_TAP_TROLLS,TapShootTroll,Trolls,30,40,150,750,1,1,,,,,,,,,,,,,,,,,,
453,Combo,GOAL_TAP_TROLLS,TapShootTroll,Trolls,35,45,200,1000,1,1,,,,,,,,,,,,,,,,,,
454,Combo,GOAL_TAP_TROLLS,TapShootTroll,Trolls,40,50,250,1500,1,1,,,,,,,,,,,,,,,,,,
455,Combo,GOAL_TAP_TROLLS,TapShootTroll,Trolls,999,999,500,2000,2,1,,,,,,,,,,,,,,,,,,
456,Combo,GOAL_TAP_TROLLS_ONE_RUN,TapShootTroll,Trolls,5,15,10,20,2,1,X,,,,,,,,,,,,,,,,,
457,Combo,GOAL_TAP_TROLLS_ONE_RUN,TapShootTroll,Trolls,10,20,15,30,2,1,X,,,,,,,,,,,,,,,,,
458,Combo,GOAL_TAP_TROLLS_ONE_RUN,TapShootTroll,Trolls,15,25,20,40,2,1,X,,,,,,,,,,,,,,,,,
459,Combo,GOAL_TAP_TROLLS_ONE_RUN,TapShootTroll,Trolls,20,30,25,50,2,1,X,,,,,,,,,,,,,,,,,
460,Combo,GOAL_TAP_TROLLS_ONE_RUN,TapShootTroll,Trolls,25,35,30,60,2,1,X,,,,,,,,,,,,,,,,,
461,Combo,GOAL_TAP_TROLLS_ONE_RUN,TapShootTroll,Trolls,30,40,35,70,2,1,X,,,,,,,,,,,,,,,,,
462,Combo,GOAL_TAP_TROLLS_ONE_RUN,TapShootTroll,Trolls,35,45,40,80,2,1,X,,,,,,,,,,,,,,,,,
463,Combo,GOAL_TAP_TROLLS_ONE_RUN,TapShootTroll,Trolls,40,50,50,100,2,1,X,,,,,,,,,,,,,,,,,
464,Combo,GOAL_TAP_TROLLS_ONE_RUN,TapShootTroll,Trolls,999,999,100,200,3,1,X,,,,,,,,,,,,,,,,,
465,AvoidDestructibles,GOAL_SHOOT_ONLY_TROLLS,ShootTrollOnly,Trolls,5,15,3,6,2,,,,,,,,,,,,,,,,,,,
466,AvoidDestructibles,GOAL_SHOOT_ONLY_TROLLS,ShootTrollOnly,Trolls,10,20,4,8,2,,,,,,,,,,,,,,,,,,,
467,AvoidDestructibles,GOAL_SHOOT_ONLY_TROLLS,ShootTrollOnly,Trolls,15,25,5,10,2,,,,,,,,,,,,,,,,,,,
468,AvoidDestructibles,GOAL_SHOOT_ONLY_TROLLS,ShootTrollOnly,Trolls,20,30,6,12,2,,,,,,,,,,,,,,,,,,,
469,AvoidDestructibles,GOAL_SHOOT_ONLY_TROLLS,ShootTrollOnly,Trolls,25,35,7,14,2,,,,,,,,,,,,,,,,,,,
470,AvoidDestructibles,GOAL_SHOOT_ONLY_TROLLS,ShootTrollOnly,Trolls,30,40,8,16,2,,,,,,,,,,,,,,,,,,,
471,AvoidDestructibles,GOAL_SHOOT_ONLY_TROLLS,ShootTrollOnly,Trolls,35,45,9,18,2,,,,,,,,,,,,,,,,,,,
472,AvoidDestructibles,GOAL_SHOOT_ONLY_TROLLS,ShootTrollOnly,Trolls,40,50,10,20,2,,,,,,,,,,,,,,,,,,,
473,AvoidDestructibles,GOAL_SHOOT_ONLY_TROLLS,ShootTrollOnly,Trolls,999,999,20,40,2,,,,,,,,,,,,,,,,,,,
474,StartGame,GOAL_USE_ELEMENT_SKYLANDER,UseElement,Skylanders,15,50,1,1,1,,,Random,,,,,,,,,,,,,,,,
475,StartGame,GOAL_USE_ELEMENT_SKYLANDER,UseElement,Skylanders,15,50,1,1,1,,,Random,,,,,,,,,,,,,,,,
476,StartGame,GOAL_USE_ELEMENT_SKYLANDER,UseElement,Skylanders,15,50,1,1,1,,,Random,,,,,,,,,,,,,,,,
477,StartGame,GOAL_USE_ELEMENT_SKYLANDER,UseElement,Skylanders,15,50,1,1,1,,,Random,,,,,,,,,,,,,,,,
478,StartGame,GOAL_USE_ELEMENT_SKYLANDER,UseElement,Skylanders,15,50,1,1,1,,,Random,,,,,,,,,,,,,,,,
479,StartGame,GOAL_USE_ELEMENT_SKYLANDER,UseElement,Skylanders,15,50,1,1,1,,,Random,,,,,,,,,,,,,,,,
480,StartGame,GOAL_USE_ELEMENT_SKYLANDER,UseElement,Skylanders,15,50,1,1,1,,,Random,,,,,,,,,,,,,,,,
481,StartGame,GOAL_USE_ELEMENT_SKYLANDER,UseElement,Skylanders,15,50,1,1,1,,,Random,,,,,,,,,,,,,,,,
482,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Spyro,,,,,,,,,,,,,,,
483,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Gill Grunt,,,,,,,,,,,,,,,
484,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,10,25,1,1,3,,,,Trigger Happy,,,,,,,,,,,,,,,
485,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Dark Spyro,,,,,,,,,,,,,,,
486,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Stealth Elf,,,,,,,,,,,,,,,
487,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Ignitor,,,,,,,,,,,,,,,
488,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Boomer,,,,,,,,,,,,,,,
489,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Prism Break,,,,,,,,,,,,,,,
490,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Eruptor,,,,,,,,,,,,,,,
491,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Ghost Roaster,,,,,,,,,,,,,,,
492,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Voodood,,,,,,,,,,,,,,,
493,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Zap,,,,,,,,,,,,,,,
494,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Drobot,,,,,,,,,,,,,,,
495,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Stump Smash,,,,,,,,,,,,,,,
496,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Chop Chop,,,,,,,,,,,,,,,
497,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Bash,,,,,,,,,,,,,,,
498,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Sonic Boom,,,,,,,,,,,,,,,
499,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Flameslinger,,,,,,,,,,,,,,,
500,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Terrafin,,,,,,,,,,,,,,,
501,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Wrecking Ball,,,,,,,,,,,,,,,
502,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Hex,,,,,,,,,,,,,,,
503,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Dino-rang,,,,,,,,,,,,,,,
504,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Double Trouble,,,,,,,,,,,,,,,
505,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Drill Sergeant,,,,,,,,,,,,,,,
506,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Cynder,,,,,,,,,,,,,,,
507,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Whirlwind,,,,,,,,,,,,,,,
508,StartGame,GOAL_USE_SPECIFIC_SKYLANDER,UseSkylander,Skylanders,30,50,1,1,3,,,,Slam-Bam,,,,,,,,,,,,,,,
509,Shoot,GOAL_SHOOT_TROLLS_ELEMENT,ShootTrollElement,Trolls,15,25,40,300,2,,,Random,,,,,,,,Any,,,,,,,,
510,Shoot,GOAL_SHOOT_TROLLS_ELEMENT,ShootTrollElement,Trolls,20,30,50,400,2,,,Random,,,,,,,,Any,,,,,,,,
511,Shoot,GOAL_SHOOT_TROLLS_ELEMENT,ShootTrollElement,Trolls,25,35,75,500,2,,,Random,,,,,,,,Any,,,,,,,,
512,Shoot,GOAL_SHOOT_TROLLS_ELEMENT,ShootTrollElement,Trolls,30,40,100,750,2,,,Random,,,,,,,,Any,,,,,,,,
513,Shoot,GOAL_SHOOT_TROLLS_ELEMENT,ShootTrollElement,Trolls,35,45,150,1000,2,,,Random,,,,,,,,Any,,,,,,,,
514,Shoot,GOAL_SHOOT_TROLLS_ELEMENT,ShootTrollElement,Trolls,40,50,200,1500,2,,,Random,,,,,,,,Any,,,,,,,,
515,Shoot,GOAL_SHOOT_TROLLS_ELEMENT,ShootTrollElement,Trolls,45,50,250,2000,2,,,Random,,,,,,,,Any,,,,,,,,
516,Shoot,GOAL_SHOOT_TROLLS_ELEMENT,ShootTrollElement,Trolls,999,999,350,2500,3,,,Random,,,,,,,,Any,,,,,,,,
517,Shoot,GOAL_SHOOT_TROLLS_ELEMENT_ONE_RUN,ShootTrollElement,Trolls,20,30,20,40,2,,X,Random,,,,,,,,Any,,,,,,,,
518,Shoot,GOAL_SHOOT_TROLLS_ELEMENT_ONE_RUN,ShootTrollElement,Trolls,30,40,30,60,2,,X,Random,,,,,,,,Any,,,,,,,,
519,Shoot,GOAL_SHOOT_TROLLS_ELEMENT_ONE_RUN,ShootTrollElement,Trolls,40,50,50,100,2,,X,Random,,,,,,,,Any,,,,,,,,
520,Shoot,GOAL_SHOOT_TROLLS_ELEMENT_ONE_RUN,ShootTrollElement,Trolls,999,999,75,150,3,,X,Random,,,,,,,,Any,,,,,,,,
521,Survive,GOAL_CLEAR_AREAS_ELEMENT,ClearRoomElement,ClearRoom,15,25,100,50,2,,,Random,,,,,,,,,,,,,,,,
522,Survive,GOAL_CLEAR_AREAS_ELEMENT,ClearRoomElement,ClearRoom,20,30,150,100,2,,,Random,,,,,,,,,,,,,,,,
523,Survive,GOAL_CLEAR_AREAS_ELEMENT,ClearRoomElement,ClearRoom,25,35,200,150,2,,,Random,,,,,,,,,,,,,,,,
524,Survive,GOAL_CLEAR_AREAS_ELEMENT,ClearRoomElement,ClearRoom,30,40,300,200,2,,,Random,,,,,,,,,,,,,,,,
525,Survive,GOAL_CLEAR_AREAS_ELEMENT,ClearRoomElement,ClearRoom,40,50,400,250,2,,,Random,,,,,,,,,,,,,,,,
526,Survive,GOAL_CLEAR_AREAS_ELEMENT,ClearRoomElement,ClearRoom,999,999,500,300,3,,,Random,,,,,,,,,,,,,,,,
527,Survive,GOAL_CLEAR_AREAS_ELEMENT_ONE_RUN,ClearRoomElement,ClearRoom,15,25,20,40,2,,X,Random,,,,,,,,,,,,,,,,
528,Survive,GOAL_CLEAR_AREAS_ELEMENT_ONE_RUN,ClearRoomElement,ClearRoom,20,30,25,50,2,,X,Random,,,,,,,,,,,,,,,,
529,Survive,GOAL_CLEAR_AREAS_ELEMENT_ONE_RUN,ClearRoomElement,ClearRoom,25,35,30,60,2,,X,Random,,,,,,,,,,,,,,,,
530,Survive,GOAL_CLEAR_AREAS_ELEMENT_ONE_RUN,ClearRoomElement,ClearRoom,30,40,35,70,2,,X,Random,,,,,,,,,,,,,,,,
531,Survive,GOAL_CLEAR_AREAS_ELEMENT_ONE_RUN,ClearRoomElement,ClearRoom,40,50,40,80,2,,X,Random,,,,,,,,,,,,,,,,
532,Survive,GOAL_CLEAR_AREAS_ELEMENT_ONE_RUN,ClearRoomElement,ClearRoom,999,999,50,100,3,,X,Random,,,,,,,,,,,,,,,,
533,Shoot,GOAL_DESTROY_CRATES_ELEMENT,ShootItemElement,Crate,15,25,5,10,2,,,Random,,,,,,,,,,,Crate,,,,,
534,Shoot,GOAL_DESTROY_CRATES_ELEMENT,ShootItemElement,Crate,20,30,10,20,1,,,Random,,,,,,,,,,,Crate,,,,,
535,Shoot,GOAL_DESTROY_CRATES_ELEMENT,ShootItemElement,Crate,25,35,15,25,2,,,Random,,,,,,,,,,,Crate,,,,,
536,Shoot,GOAL_DESTROY_CRATES_ELEMENT,ShootItemElement,Crate,30,40,25,50,1,,,Random,,,,,,,,,,,Crate,,,,,
537,Shoot,GOAL_DESTROY_CRATES_ELEMENT,ShootItemElement,Crate,35,45,35,75,2,,,Random,,,,,,,,,,,Crate,,,,,
538,Shoot,GOAL_DESTROY_CRATES_ELEMENT,ShootItemElement,Crate,40,50,50,100,1,,,Random,,,,,,,,,,,Crate,,,,,
539,Shoot,GOAL_DESTROY_CRATES_ELEMENT,ShootItemElement,Crate,45,50,60,125,2,,,Random,,,,,,,,,,,Crate,,,,,
540,Shoot,GOAL_DESTROY_CRATES_ELEMENT,ShootItemElement,Crate,50,50,75,150,1,,,Random,,,,,,,,,,,Crate,,,,,
541,Shoot,GOAL_DESTROY_CRATES_ELEMENT,ShootItemElement,Crate,999,999,85,175,2,,,Random,,,,,,,,,,,Crate,,,,,
542,Shoot,GOAL_DESTROY_CRATES_ELEMENT_ONE_RUN,ShootItemElement,Crate,15,25,2,4,1,,X,Random,,,,,,,,,,,Crate,,,,,
543,Shoot,GOAL_DESTROY_CRATES_ELEMENT_ONE_RUN,ShootItemElement,Crate,20,30,4,8,1,,X,Random,,,,,,,,,,,Crate,,,,,
544,Shoot,GOAL_DESTROY_CRATES_ELEMENT_ONE_RUN,ShootItemElement,Crate,25,35,6,10,1,,X,Random,,,,,,,,,,,Crate,,,,,
545,Shoot,GOAL_DESTROY_CRATES_ELEMENT_ONE_RUN,ShootItemElement,Crate,30,40,8,13,1,,X,Random,,,,,,,,,,,Crate,,,,,
546,Shoot,GOAL_DESTROY_CRATES_ELEMENT_ONE_RUN,ShootItemElement,Crate,35,45,10,17,1,,X,Random,,,,,,,,,,,Crate,,,,,
547,Shoot,GOAL_DESTROY_CRATES_ELEMENT_ONE_RUN,ShootItemElement,Crate,40,50,12,20,1,,X,Random,,,,,,,,,,,Crate,,,,,
548,Shoot,GOAL_DESTROY_CRATES_ELEMENT_ONE_RUN,ShootItemElement,Crate,45,50,14,23,1,,X,Random,,,,,,,,,,,Crate,,,,,
549,Shoot,GOAL_DESTROY_CRATES_ELEMENT_ONE_RUN,ShootItemElement,Crate,50,50,16,27,2,,X,Random,,,,,,,,,,,Crate,,,,,
550,Shoot,GOAL_DESTROY_CRATES_ELEMENT_ONE_RUN,ShootItemElement,Crate,999,999,20,30,3,,X,Random,,,,,,,,,,,Crate,,,,,
551,Shoot,GOAL_DESTROY_BARRLES_ELEMENT,ShootItemElement,Barrel,15,25,13,25,2,,,Random,,,,,,,,,,,Barrel,,,,,
552,Shoot,GOAL_DESTROY_BARRLES_ELEMENT,ShootItemElement,Barrel,20,30,25,50,1,,,Random,,,,,,,,,,,Barrel,,,,,
553,Shoot,GOAL_DESTROY_BARRLES_ELEMENT,ShootItemElement,Barrel,25,35,35,75,2,,,Random,,,,,,,,,,,Barrel,,,,,
554,Shoot,GOAL_DESTROY_BARRLES_ELEMENT,ShootItemElement,Barrel,30,40,50,100,1,,,Random,,,,,,,,,,,Barrel,,,,,
555,Shoot,GOAL_DESTROY_BARRLES_ELEMENT,ShootItemElement,Barrel,35,45,75,150,2,,,Random,,,,,,,,,,,Barrel,,,,,
556,Shoot,GOAL_DESTROY_BARRLES_ELEMENT,ShootItemElement,Barrel,40,50,100,200,1,,,Random,,,,,,,,,,,Barrel,,,,,
557,Shoot,GOAL_DESTROY_BARRLES_ELEMENT,ShootItemElement,Barrel,45,50,125,250,2,,,Random,,,,,,,,,,,Barrel,,,,,
558,Shoot,GOAL_DESTROY_BARRLES_ELEMENT,ShootItemElement,Barrel,50,50,150,300,1,,,Random,,,,,,,,,,,Barrel,,,,,
559,Shoot,GOAL_DESTROY_BARRLES_ELEMENT,ShootItemElement,Barrel,999,999,200,400,2,,,Random,,,,,,,,,,,Barrel,,,,,
560,Shoot,GOAL_DESTROY_BARRELS_ELEMENT_ONE_RUN,ShootItemElement,Barrel,15,25,5,10,1,,X,Random,,,,,,,,,,,Barrel,,,,,
561,Shoot,GOAL_DESTROY_BARRELS_ELEMENT_ONE_RUN,ShootItemElement,Barrel,20,30,10,15,1,,X,Random,,,,,,,,,,,Barrel,,,,,
562,Shoot,GOAL_DESTROY_BARRELS_ELEMENT_ONE_RUN,ShootItemElement,Barrel,25,35,15,20,1,,X,Random,,,,,,,,,,,Barrel,,,,,
563,Shoot,GOAL_DESTROY_BARRELS_ELEMENT_ONE_RUN,ShootItemElement,Barrel,30,40,20,25,1,,X,Random,,,,,,,,,,,Barrel,,,,,
564,Shoot,GOAL_DESTROY_BARRELS_ELEMENT_ONE_RUN,ShootItemElement,Barrel,35,45,25,30,1,,X,Random,,,,,,,,,,,Barrel,,,,,
565,Shoot,GOAL_DESTROY_BARRELS_ELEMENT_ONE_RUN,ShootItemElement,Barrel,40,50,30,35,1,,X,Random,,,,,,,,,,,Barrel,,,,,
566,Shoot,GOAL_DESTROY_BARRELS_ELEMENT_ONE_RUN,ShootItemElement,Barrel,45,50,35,40,1,,X,Random,,,,,,,,,,,Barrel,,,,,
567,Shoot,GOAL_DESTROY_BARRELS_ELEMENT_ONE_RUN,ShootItemElement,Barrel,50,50,40,45,2,,X,Random,,,,,,,,,,,Barrel,,,,,
